,visao,uf_bbagil,faixa_vlr_pago_ju_bbagil,metrica,valor_boxplot,unidade_observacao
9261,ESTADO,MG,De 10 a 50 mil,valor_transacao_total_bbagil,25000.0,contemplado
9262,ESTADO,MG,De 10 a 50 mil,valor_transacao_total_bbagil,12500.0,contemplado
9263,ESTADO,MG,De 10 a 50 mil,valor_transacao_total_bbagil,12500.0,contemplado
9264,ESTADO,MG,De 10 a 50 mil,valor_transacao_total_bbagil,12500.0,contemplado
9265,ESTADO,MG,De 10 a 50 mil,valor_transacao_total_bbagil,28000.0,contemplado
9266,ESTADO,MG,De 10 a 50 mil,valor_transacao_total_bbagil,40000.0,contemplado
9267,ESTADO,MG,De 10 a 50 mil,valor_transacao_total_bbagil,12500.0,contemplado
9268,ESTADO,MG,De 10 a 50 mil,valor_transacao_total_bbagil,12500.0,contemplado
9269,ESTADO,MG,De 10 a 50 mil,valor_transacao_total_bbagil,50000.0,contemplado
9270,ESTADO,MG,De 10 a 50 mil,valor_transacao_total_bbagil,12500.0,contemplado
9271,ESTADO,MG,De 10 a 50 mil,valor_transacao_total_bbagil,50000.0,contemplado
9272,ESTADO,MG,De 10 a 50 mil,valor_transacao_total_bbagil,12500.0,contemplado
9273,ESTADO,MG,De 10 a 50 mil,valor_transacao_total_bbagil,40500.0,contemplado
9274,ESTADO,MG,De 10 a 50 mil,valor_transacao_total_bbagil,12500.0,contemplado
9275,ESTADO,MG,De 10 a 50 mil,valor_transacao_total_bbagil,40500.0,contemplado
9276,ESTADO,MG,De 10 a 50 mil,valor_transacao_total_bbagil,12500.0,contemplado
9277,ESTADO,MG,De 10 a 50 mil,valor_transacao_total_bbagil,40500.0,contemplado
9278,ESTADO,MG,De 10 a 50 mil,valor_transacao_total_bbagil,12500.0,contemplado
9279,ESTADO,MG,De 10 a 50 mil,valor_transacao_total_bbagil,12500.0,contemplado
9280,ESTADO,MG,De 10 a 50 mil,valor_transacao_total_bbagil,12500.0,contemplado
9281,ESTADO,MG,De 10 a 50 mil,valor_transacao_total_bbagil,12500.0,contemplado
9282,ESTADO,MG,De 10 a 50 mil,valor_transacao_total_bbagil,40500.0,contemplado
9283,ESTADO,MG,De 10 a 50 mil,valor_transacao_total_bbagil,12500.0,contemplado
9284,ESTADO,MG,De 10 a 50 mil,valor_transacao_total_bbagil,12500.0,contemplado
9285,ESTADO,MG,De 10 a 50 mil,valor_transacao_total_bbagil,30000.0,contemplado
9286,ESTADO,MG,De 10 a 50 mil,valor_transacao_total_bbagil,12500.0,contemplado
9287,ESTADO,MG,De 10 a 50 mil,valor_transacao_total_bbagil,28000.0,contemplado
9288,ESTADO,MG,De 10 a 50 mil,valor_transacao_total_bbagil,28000.0,contemplado
9289,ESTADO,MG,De 10 a 50 mil,valor_transacao_total_bbagil,12500.0,contemplado
9290,ESTADO,MG,De 10 a 50 mil,valor_transacao_total_bbagil,12500.0,contemplado
9291,ESTADO,MG,De 10 a 50 mil,valor_transacao_total_bbagil,37500.0,contemplado
9292,ESTADO,MG,De 10 a 50 mil,valor_transacao_total_bbagil,12500.0,contemplado
9293,ESTADO,MG,De 10 a 50 mil,valor_transacao_total_bbagil,12500.0,contemplado
9294,ESTADO,MG,De 10 a 50 mil,valor_transacao_total_bbagil,28000.0,contemplado
9295,ESTADO,MG,De 10 a 50 mil,valor_transacao_total_bbagil,12500.0,contemplado
9296,ESTADO,MG,De 10 a 50 mil,valor_transacao_total_bbagil,12500.0,contemplado
9297,ESTADO,MG,De 10 a 50 mil,valor_transacao_total_bbagil,40500.0,contemplado
9298,ESTADO,MG,De 10 a 50 mil,valor_transacao_total_bbagil,12500.0,contemplado
9299,ESTADO,MG,De 10 a 50 mil,valor_transacao_total_bbagil,12500.0,contemplado
9300,ESTADO,MG,De 10 a 50 mil,valor_transacao_total_bbagil,28000.0,contemplado
9301,ESTADO,MG,De 10 a 50 mil,valor_transacao_total_bbagil,40500.0,contemplado
9302,ESTADO,MG,De 10 a 50 mil,valor_transacao_total_bbagil,12500.0,contemplado
9303,ESTADO,MG,De 10 a 50 mil,valor_transacao_total_bbagil,12500.0,contemplado
9304,ESTADO,MG,De 10 a 50 mil,valor_transacao_total_bbagil,12500.0,contemplado
9305,ESTADO,MG,De 10 a 50 mil,valor_transacao_total_bbagil,30000.0,contemplado
9306,ESTADO,MG,De 10 a 50 mil,valor_transacao_total_bbagil,28000.0,contemplado
9307,ESTADO,MG,De 10 a 50 mil,valor_transacao_total_bbagil,12500.0,contemplado
9308,ESTADO,MG,De 10 a 50 mil,valor_transacao_total_bbagil,28000.0,contemplado
9309,ESTADO,MG,De 10 a 50 mil,valor_transacao_total_bbagil,12500.0,contemplado
9310,ESTADO,MG,De 10 a 50 mil,valor_transacao_total_bbagil,30000.0,contemplado
9311,ESTADO,MG,De 10 a 50 mil,valor_transacao_total_bbagil,50000.0,contemplado
9312,ESTADO,MG,De 10 a 50 mil,valor_transacao_total_bbagil,12500.0,contemplado
9313,ESTADO,MG,De 10 a 50 mil,valor_transacao_total_bbagil,40500.0,contemplado
9314,ESTADO,MG,De 10 a 50 mil,valor_transacao_total_bbagil,12500.0,contemplado
9315,ESTADO,MG,De 10 a 50 mil,valor_transacao_total_bbagil,25000.0,contemplado
9316,ESTADO,MG,De 10 a 50 mil,valor_transacao_total_bbagil,12500.0,contemplado
9317,ESTADO,MG,De 10 a 50 mil,valor_transacao_total_bbagil,12500.0,contemplado
9318,ESTADO,MG,De 10 a 50 mil,valor_transacao_total_bbagil,12500.0,contemplado
9319,ESTADO,MG,De 10 a 50 mil,valor_transacao_total_bbagil,12500.0,contemplado
9320,ESTADO,MG,De 10 a 50 mil,valor_transacao_total_bbagil,12500.0,contemplado
9321,ESTADO,MG,De 10 a 50 mil,valor_transacao_total_bbagil,12500.0,contemplado
9322,ESTADO,MG,De 10 a 50 mil,valor_transacao_total_bbagil,12500.0,contemplado
9323,ESTADO,MG,De 10 a 50 mil,valor_transacao_total_bbagil,30000.0,contemplado
9324,ESTADO,MG,De 10 a 50 mil,valor_transacao_total_bbagil,40000.0,contemplado
9325,ESTADO,MG,De 10 a 50 mil,valor_transacao_total_bbagil,25000.0,contemplado
9326,ESTADO,MG,De 10 a 50 mil,valor_transacao_total_bbagil,12500.0,contemplado
9327,ESTADO,MG,De 10 a 50 mil,valor_transacao_total_bbagil,50000.0,contemplado
9328,ESTADO,MG,De 10 a 50 mil,valor_transacao_total_bbagil,12500.0,contemplado
9329,ESTADO,MG,De 10 a 50 mil,valor_transacao_total_bbagil,12500.0,contemplado
9330,ESTADO,MG,De 10 a 50 mil,valor_transacao_total_bbagil,12500.0,contemplado
9331,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,135000.0,contemplado
9332,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,72500.0,contemplado
9333,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,67500.0,contemplado
9334,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,130000.0,contemplado
9335,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,55000.0,contemplado
9336,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,112500.0,contemplado
9337,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,80000.0,contemplado
9338,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,107500.0,contemplado
9339,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,77500.0,contemplado
9340,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,55000.0,contemplado
9341,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,60000.0,contemplado
9342,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,80000.0,contemplado
9343,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,122000.0,contemplado
9344,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,66250.0,contemplado
9345,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,132500.0,contemplado
9346,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,88000.0,contemplado
9347,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,75000.0,contemplado
9348,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,80000.0,contemplado
9349,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,60000.0,contemplado
9350,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,75000.0,contemplado
9351,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,90000.0,contemplado
9352,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,80000.0,contemplado
9353,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,60000.0,contemplado
9354,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,70000.0,contemplado
9355,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,120000.0,contemplado
9356,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,60000.0,contemplado
9357,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,55000.0,contemplado
9358,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,55000.0,contemplado
9359,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
9360,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
9361,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,78000.0,contemplado
9362,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
9363,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,77500.0,contemplado
9364,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,92500.0,contemplado
9365,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,90500.0,contemplado
9366,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,72500.0,contemplado
9367,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
9368,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,180000.0,contemplado
9369,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,120000.0,contemplado
9370,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
9371,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,72500.0,contemplado
9372,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,68000.0,contemplado
9373,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,60000.0,contemplado
9374,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,78000.0,contemplado
9375,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
9376,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,60000.0,contemplado
9377,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,70000.0,contemplado
9378,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,62500.0,contemplado
9379,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,56574.5,contemplado
9380,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,110000.0,contemplado
9381,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,115000.0,contemplado
9382,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,90000.0,contemplado
9383,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
9384,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,92500.0,contemplado
9385,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
9386,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,71907.3,contemplado
9387,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,160000.0,contemplado
9388,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,140000.0,contemplado
9389,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,80000.0,contemplado
9390,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,110000.0,contemplado
9391,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,200000.0,contemplado
9392,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,80500.0,contemplado
9393,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,67500.0,contemplado
9394,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,80000.0,contemplado
9395,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,52500.0,contemplado
9396,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,53134.5,contemplado
9397,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,70000.0,contemplado
9398,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
9399,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
9400,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,71907.3,contemplado
9401,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,80500.0,contemplado
9402,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,60000.0,contemplado
9403,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,67500.0,contemplado
9404,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
9405,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,112500.0,contemplado
9406,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,67500.0,contemplado
9407,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,80000.0,contemplado
9408,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,60000.0,contemplado
9409,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,80000.0,contemplado
9410,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
9411,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,82500.0,contemplado
9412,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
9413,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,62500.0,contemplado
9414,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,80000.0,contemplado
9415,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,80000.0,contemplado
9416,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,110000.0,contemplado
9417,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,60000.0,contemplado
9418,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,52500.0,contemplado
9419,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,68000.0,contemplado
9420,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,155000.0,contemplado
9421,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
9422,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,80000.0,contemplado
9423,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,52500.0,contemplado
9424,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,135000.0,contemplado
9425,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,120000.0,contemplado
9426,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,72500.0,contemplado
9427,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
9428,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
9429,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,60000.0,contemplado
9430,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,55000.0,contemplado
9431,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,60000.0,contemplado
9432,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
9433,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,60000.0,contemplado
9434,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,62500.0,contemplado
9435,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,90000.0,contemplado
9436,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,62500.0,contemplado
9437,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,60000.0,contemplado
9438,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,62500.0,contemplado
9439,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,60000.0,contemplado
9440,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,125000.0,contemplado
9441,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,70000.0,contemplado
9442,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
9443,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
9444,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,60000.0,contemplado
9445,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
9446,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,70000.0,contemplado
9447,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,140000.0,contemplado
9448,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,55000.0,contemplado
9449,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,55000.0,contemplado
9450,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,60000.0,contemplado
9451,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,75000.0,contemplado
9452,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,55000.0,contemplado
9453,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,92500.0,contemplado
9454,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,55000.0,contemplado
9455,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,72500.0,contemplado
9456,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,160000.0,contemplado
9457,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,152500.0,contemplado
9458,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,190000.0,contemplado
9459,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,142500.0,contemplado
9460,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,122500.0,contemplado
9461,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,60000.0,contemplado
9462,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,60000.0,contemplado
9463,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
9464,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
9465,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,52500.0,contemplado
9466,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,71907.3,contemplado
9467,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,62500.0,contemplado
9468,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,115000.0,contemplado
9469,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,55000.0,contemplado
9470,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,60000.0,contemplado
9471,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,70000.0,contemplado
9472,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,55000.0,contemplado
9473,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
9474,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,60000.0,contemplado
9475,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,67500.0,contemplado
9476,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,84500.0,contemplado
9477,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,120000.0,contemplado
9478,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,62500.0,contemplado
9479,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,60000.0,contemplado
9480,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,60000.0,contemplado
9481,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,118000.0,contemplado
9482,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,58000.0,contemplado
9483,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,80500.0,contemplado
9484,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,70000.0,contemplado
9485,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,62500.0,contemplado
9486,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,60000.0,contemplado
9487,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,80000.0,contemplado
9488,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,62500.0,contemplado
9489,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,82500.0,contemplado
9490,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,105000.0,contemplado
9491,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,85000.0,contemplado
9492,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,62500.0,contemplado
9493,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
9494,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,60000.0,contemplado
9495,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,60000.0,contemplado
9496,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
9497,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,60000.0,contemplado
9498,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,200000.0,contemplado
9499,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,55000.0,contemplado
9500,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,78000.0,contemplado
9501,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,125000.0,contemplado
9502,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,60000.0,contemplado
9503,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,60000.0,contemplado
9504,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,90500.0,contemplado
9505,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,53000.0,contemplado
9506,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,80000.0,contemplado
9507,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,55000.0,contemplado
9508,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,110000.0,contemplado
9509,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,68000.0,contemplado
9510,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,182500.0,contemplado
9511,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
9512,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,55000.0,contemplado
9513,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,62500.0,contemplado
9514,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,52500.0,contemplado
9515,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
9516,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,60000.0,contemplado
9517,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,130000.0,contemplado
9518,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,80000.0,contemplado
9519,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,55000.0,contemplado
9520,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
9521,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,80000.0,contemplado
9522,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,78000.0,contemplado
9523,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,80000.0,contemplado
9524,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,60000.0,contemplado
9525,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,55000.0,contemplado
9526,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,60000.0,contemplado
9527,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,60000.0,contemplado
9528,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,130000.0,contemplado
9529,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,80000.0,contemplado
9530,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,60000.0,contemplado
9531,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,70000.0,contemplado
9532,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,60000.0,contemplado
9533,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,60000.0,contemplado
9534,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,85000.0,contemplado
9535,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,60000.0,contemplado
9536,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,60000.0,contemplado
9537,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,65000.0,contemplado
9538,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,58000.0,contemplado
9539,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,60000.0,contemplado
9540,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,120000.0,contemplado
9541,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,70500.0,contemplado
9542,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
9543,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,128000.0,contemplado
9544,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,60000.0,contemplado
9545,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,60000.0,contemplado
9546,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,140500.0,contemplado
9547,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,140000.0,contemplado
9548,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
9549,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
9550,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,70000.0,contemplado
9551,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,108000.0,contemplado
9552,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
9553,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,75000.0,contemplado
9554,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
9555,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,80000.0,contemplado
9556,ESTADO,MG,De 50 a 200 mil,valor_transacao_total_bbagil,60000.0,contemplado
